Ward No.,Household,Total Population,Total Male,Total Female
1,1133,5500,2549,2951
2,1018,5595,2680,2915
3,1002,5554,2744,2810
4,923,5273,2541,2732
5,657,3915,1955,1960
6,975,6112,3082,3030
7,925,5469,2776,2693
Total,6633,37418,18327,19091
