Ward No.,Household,Total Population,Total Male,Total Female
1,822,5003,2472,2531
2,1086,6148,2963,3185
3,1079,6758,3270,3488
4,939,5622,2703,2919
5,1006,6045,3008,3037
6,949,5853,2895,2958
Total,5881,35429,17311,18118
