Ward No.,Household,Total Population,Total Male,Total Female
1,725,4036,1901,2135
2,479,2383,1069,1314
3,515,2972,1430,1542
4,403,2289,1079,1210
5,303,1789,857,932
6,564,3241,1625,1616
7,418,2415,1190,1225
8,388,2437,1230,1207
Total,3795,21562,10381,11181
