Ward No.,Household,Total Population,Total Male,Total Female
1,277,1503,680,823
2,511,2811,1292,1519
3,522,2800,1293,1507
4,651,3423,1564,1859
5,490,2575,1196,1379
6,700,4000,1860,2140
7,589,3148,1527,1621
8,664,3735,1810,1925
9,562,3490,1637,1853
Total,4966,27485,12859,14626
