Ward No.,Household,Total Population,Total Male,Total Female
1,526,2779,1251,1528
2,305,1602,783,819
3,454,2346,1049,1297
4,461,2564,1272,1292
5,500,2778,1269,1509
6,532,2875,1387,1488
7,521,2716,1221,1495
8,356,1801,833,968
9,367,1932,909,1023
10,460,2345,1074,1271
Total,4482,23738,11048,12690
