Ward No.,Household,Total Population,Total Male,Total Female
1,1001,6696,3312,3384
2,1216,7961,4084,3877
3,910,6355,3262,3093
4,737,4720,2438,2282
5,657,3897,2052,1845
6,951,6541,3379,3162
7,600,4037,2110,1927
8,637,4567,2267,2300
9,557,4081,2146,1935
10,29,223,116,107
11,478,3258,1652,1606
Total,7773,52336,26818,25518
