Ward No.,Household,Total Population,Total Male,Total Female
1,782,5651,2976,2675
2,623,4290,2220,2070
3,608,4177,2216,1961
4,507,3704,1928,1776
5,646,4965,2574,2391
Total,3166,22787,11914,10873
