Ward No.,Household,Total Population,Total Male,Total Female
1,989,5509,2742,2767
2,823,4877,2415,2462
3,1254,6418,3227,3191
4,817,5096,2523,2573
5,939,5526,2646,2880
6,823,5130,2522,2608
7,747,3903,1759,2144
Total,6392,36459,17834,18625
