Ward No.,Household,Total Population,Total Male,Total Female
1,453,2365,1116,1249
2,880,4548,2155,2393
3,545,2684,1271,1413
4,705,3630,1700,1930
5,573,2833,1337,1496
6,446,2336,1067,1269
7,938,4561,2083,2478
Total,4540,22957,10729,12228
