Ward No.,Household,Total Population,Total Male,Total Female
1,831,4377,2045,2332
2,471,2130,962,1168
3,590,2892,1331,1561
4,458,2288,1019,1269
5,799,4065,1884,2181
6,509,2234,950,1284
Total,3658,17986,8191,9795
