Ward No.,Household,Total Population,Total Male,Total Female
1,971,5275,2475,2800
2,350,1967,899,1068
3,320,2030,934,1096
4,587,3256,1551,1705
5,1015,5151,2338,2813
6,358,1841,843,998
7,1024,5283,2457,2826
8,891,4650,2192,2458
9,497,2519,1147,1372
10,854,4130,1981,2149
11,1158,5924,2787,3137
12,832,4808,2321,2487
Total,8857,46834,21925,24909
