Ward No.,Household,Total Population,Total Male,Total Female
1,726,4220,2133,2087
2,1171,5719,2912,2807
3,828,4978,2428,2550
4,1025,6798,3577,3221
5,709,3612,1685,1927
6,1062,6344,3173,3171
7,989,5671,2793,2878
8,571,3161,1539,1622
9,1023,5939,2997,2942
10,350,2078,1018,1060
11,739,3593,1667,1926
12,841,5436,2774,2662
Total,10034,57549,28696,28853
