Ward No.,Household,Total Population,Total Male,Total Female
1,398,2533,1307,1226
2,270,1701,823,878
3,238,1505,741,764
4,246,1599,753,846
5,312,1721,829,892
6,461,2646,1245,1401
7,447,2693,1366,1327
Total,2372,14398,7064,7334
