Ward No.,Household,Total Population,Total Male,Total Female
1,561,3023,1487,1536
2,271,1414,704,710
3,421,2402,1190,1212
4,291,1633,837,796
5,483,2741,1388,1353
6,338,1969,965,1004
7,403,1834,879,955
8,560,3010,1511,1499
9,283,1572,809,763
10,267,1356,635,721
11,222,1157,562,595
12,316,1752,879,873
13,305,1727,895,832
Total,4721,25590,12741,12849
