Ward No.,Household,Total Population,Total Male,Total Female
1,445,2429,1186,1243
2,281,1544,809,735
3,291,1841,923,918
4,445,2709,1384,1325
5,373,1976,988,988
6,227,1392,701,691
7,381,2302,1204,1098
8,400,2352,1146,1206
9,250,1538,780,758
Total,3093,18083,9121,8962
