Ward No.,Household,Total Population,Total Male,Total Female
1,366,2027,1038,989
2,153,918,466,452
3,251,1391,670,721
4,177,941,465,476
5,175,1027,494,533
6,267,1495,736,759
7,404,2404,1212,1192
8,197,1257,644,613
9,312,1781,846,935
10,164,1058,540,518
11,227,1467,743,724
Total,2693,15766,7854,7912
