Ward No.,Household,Total Population,Total Male,Total Female
1,833,4486,2211,2275
2,511,2879,1482,1397
3,655,3532,1699,1833
4,556,2814,1344,1470
5,544,3213,1584,1629
6,636,3500,1680,1820
7,591,3375,1702,1673
8,574,3341,1721,1620
9,363,2087,1061,1026
Total,5263,29227,14484,14743
