Ward No.,Household,Total Population,Total Male,Total Female
1,947,3934,1736,2198
2,559,2373,1017,1356
3,513,2166,939,1227
4,461,1990,864,1126
5,760,2956,1248,1708
6,698,2760,1148,1612
Total,3938,16179,6952,9227
