Ward No.,Household,Total Population,Total Male,Total Female
1,678,3230,1435,1795
2,796,3632,1577,2055
3,1254,5068,2430,2638
4,579,2856,1221,1635
5,540,2572,1124,1448
6,790,3403,1487,1916
7,956,4519,1928,2591
8,540,2562,1051,1511
9,792,3738,1579,2159
10,389,1790,711,1079
11,961,4439,1932,2507
Total,8275,37809,16475,21334
