Ward No.,Household,Total Population,Total Male,Total Female
1,786,5304,2740,2564
2,828,5601,2807,2794
3,953,6022,3100,2922
4,887,4927,2419,2508
5,737,4887,2504,2383
6,625,3828,1972,1856
7,854,6368,3289,3079
Total,5670,36937,18831,18106
