Ward No.,Household,Total Population,Total Male,Total Female
1,1221,5341,2486,2855
2,1651,7739,3519,4220
3,1185,5776,2749,3027
4,1775,7703,3528,4175
5,1203,5967,2831,3136
6,939,4563,2058,2505
7,1318,5781,2676,3105
8,1989,8679,3991,4688
9,1279,5732,2561,3171
10,1632,8882,4251,4631
11,1773,9079,4283,4796
Total,15965,75242,34933,40309
