Ward No.,Household,Total Population,Total Male,Total Female
1,1764,6856,3169,3687
2,975,4297,1960,2337
3,478,2048,964,1084
4,996,3284,1552,1732
5,817,2868,1347,1521
6,1210,4314,2075,2239
7,1503,5131,2407,2724
8,436,1939,864,1075
9,812,3893,1871,2022
10,469,1989,958,1031
Total,9460,36619,17167,19452
