Ward No.,Household,Total Population,Total Male,Total Female
1,564,2999,1446,1553
2,614,3162,1498,1664
3,644,3218,1552,1666
4,464,2080,963,1117
5,362,1835,881,954
6,728,3156,1462,1694
7,500,2310,1129,1181
Total,3876,18760,8931,9829
