Ward No.,Household,Total Population,Total Male,Total Female
1,288,1304,589,715
2,543,2442,1078,1364
3,625,2736,1235,1501
4,511,2075,956,1119
5,601,2602,1207,1395
6,582,2682,1233,1449
7,280,1383,622,761
8,589,2725,1240,1485
9,525,2209,1005,1204
10,433,1920,889,1031
Total,4977,22078,10054,12024
