Ward No.,Household,Total Population,Total Male,Total Female
1,650,3549,1775,1774
2,878,3707,1864,1843
3,884,3771,1920,1851
4,895,4425,2158,2267
5,693,3283,1667,1616
6,577,3181,1622,1559
7,750,3629,1791,1838
8,1583,6115,3176,2939
9,1021,5592,2704,2888
10,1178,5417,2655,2762
11,1255,5835,2910,2925
12,1529,7712,3865,3847
Total,11893,56216,28107,28109
