Ward No.,Household,Total Population,Total Male,Total Female
1,1397,6401,3034,3367
2,1168,5463,2485,2978
3,1332,5959,2735,3224
4,1207,5445,2506,2939
5,1243,5281,2451,2830
6,1513,6841,3210,3631
7,1579,7062,3249,3813
8,890,3913,1790,2123
9,1162,5357,2524,2833
Total,11491,51722,23984,27738
