Ward No.,Household,Total Population,Total Male,Total Female
1,372,1877,956,921
2,359,1802,866,936
3,353,1659,771,888
4,563,2674,1272,1402
5,566,2474,1135,1339
6,550,2413,1143,1270
7,296,1360,628,732
8,447,2238,1119,1119
Total,3506,16497,7890,8607
