Ward No.,Household,Total Population,Total Male,Total Female
1,556,3300,1587,1713
2,492,2997,1476,1521
3,582,3547,1751,1796
4,381,2101,1033,1068
5,469,2530,1264,1266
6,516,2926,1397,1529
7,138,827,427,400
8,487,2847,1372,1475
9,394,2212,1059,1153
10,544,3225,1644,1581
11,442,2577,1291,1286
12,620,3407,1673,1734
13,523,2799,1380,1419
Total,6144,35295,17354,17941
