Ward No.,Household,Total Population,Total Male,Total Female
1,281,1691,845,846
2,181,1190,588,602
3,315,1859,899,960
4,203,1293,634,659
5,233,1522,763,759
6,229,1337,664,673
7,271,1661,830,831
Total,1713,10553,5223,5330
