Ward No.,Household,Total Population,Total Male,Total Female
1,210,1261,630,631
2,415,2530,1263,1267
3,413,2615,1314,1301
4,563,3068,1543,1525
5,314,1643,795,848
6,346,1864,937,927
7,276,1590,806,784
Total,2537,14571,7288,7283
