Ward No.,Household,Total Population,Total Male,Total Female
1,402,1522,678,844
2,932,3356,1461,1895
3,1015,3936,1719,2217
4,289,1089,473,616
5,288,1131,463,668
6,573,2258,961,1297
7,360,1317,581,736
8,239,1144,545,599
Total,4098,15753,6881,8872
