Ward No.,Household,Total Population,Total Male,Total Female
1,468,2201,994,1207
2,769,3703,1724,1979
3,485,2230,984,1246
4,504,2336,1020,1316
5,751,3537,1561,1976
6,827,3258,1480,1778
7,419,1856,842,1014
Total,4223,19121,8605,10516
