Ward No.,Household,Total Population,Total Male,Total Female
1,904,5088,2394,2694
2,829,4848,2272,2576
3,832,4819,2287,2532
4,1166,6814,3234,3580
5,1236,6945,3227,3718
6,1168,6357,3020,3337
Total,6135,34871,16434,18437
