Ward No.,Household,Total Population,Total Male,Total Female
1,1318,5877,2853,3024
2,955,5275,2528,2747
3,1288,6530,3190,3340
4,1135,6822,3317,3505
5,1025,5485,2632,2853
6,1244,5821,2737,3084
7,1300,6284,2868,3416
8,1184,5977,2759,3218
9,1357,6859,3295,3564
10,1436,7114,3532,3582
11,1026,5968,2962,3006
Total,13268,68012,32673,35339
