Ward No.,Household,Total Population,Total Male,Total Female
1,973,5385,2559,2826
2,788,4562,2194,2368
3,807,4151,1964,2187
4,1091,5908,2863,3045
5,1230,5474,2437,3037
6,1063,4611,2069,2542
7,1267,5753,2522,3231
8,1283,5342,2439,2903
9,1067,5251,2456,2795
Total,9569,46437,21503,24934
