Ward No.,Household,Total Population,Total Male,Total Female
1,611,2540,1228,1312
2,383,1574,705,869
3,521,2241,1066,1175
4,513,2104,997,1107
5,541,2698,1308,1390
6,580,2553,1212,1341
7,709,2901,1380,1521
8,571,2298,1106,1192
Total,4429,18909,9002,9907
