Ward No.,Household,Total Population,Total Male,Total Female
1,1035,4988,2210,2778
2,618,3160,1408,1752
3,543,2498,1117,1381
4,628,2989,1324,1665
5,762,3640,1538,2102
6,499,2314,966,1348
Total,4085,19589,8563,11026
