Ward No.,Household,Total Population,Total Male,Total Female
1,1007,3720,1759,1961
2,1409,4414,2122,2292
3,1798,5938,2810,3128
4,1184,3883,1889,1994
5,981,3797,1797,2000
6,1244,4584,2069,2515
7,1094,4096,1902,2194
8,749,3214,1416,1798
9,792,3067,1307,1760
10,752,3113,1342,1771
11,622,2463,1043,1420
12,664,2568,1073,1495
13,531,2155,858,1297
14,819,3393,1429,1964
Total,13646,50405,22816,27589
