Ward No.,Household,Total Population,Total Male,Total Female
1,359,2559,1233,1326
2,261,1884,927,957
3,157,1130,547,583
4,342,2102,1015,1087
5,237,1490,724,766
6,308,1829,858,971
7,297,1733,796,937
8,208,1063,492,571
9,570,3364,1526,1838
Total,2739,17154,8118,9036
