Ward No.,Household,Total Population,Total Male,Total Female
1,558,3291,1494,1797
2,500,2743,1327,1416
3,323,1883,851,1032
4,256,1694,806,888
5,258,1663,804,859
6,262,1687,814,873
7,299,1990,1015,975
Total,2456,14951,7111,7840
