Ward No.,Household,Total Population,Total Male,Total Female
1,621,2687,1232,1455
2,678,2873,1318,1555
3,790,3672,1688,1984
4,999,4200,1932,2268
5,807,3637,1635,2002
6,459,2151,996,1155
7,511,2405,1091,1314
8,685,2990,1410,1580
Total,5550,24615,11302,13313
