Ward No.,Household,Total Population,Total Male,Total Female
1,663,3480,1662,1818
2,602,3524,1736,1788
3,478,2681,1370,1311
4,416,2460,1211,1249
5,334,1780,852,928
6,393,2197,1006,1191
7,296,1811,892,919
8,526,2869,1316,1553
Total,3708,20802,10045,10757
