Ward No.,Household,Total Population,Total Male,Total Female
1,374,1907,922,985
2,291,1495,729,766
3,218,1171,577,594
4,292,1744,840,904
5,239,1368,680,688
6,270,1747,903,844
Total,1684,9432,4651,4781
