Ward No.,Household,Total Population,Total Male,Total Female
1,395,1729,794,935
2,879,3442,1614,1828
3,588,2707,1287,1420
4,829,3129,1356,1773
5,364,1332,598,734
6,767,2781,1251,1530
7,620,2537,1127,1410
8,700,2691,1234,1457
9,370,1520,709,811
Total,5512,21868,9970,11898
