Ward No.,Household,Total Population,Total Male,Total Female
1,535,2825,1386,1439
2,718,3694,1792,1902
3,407,2571,1262,1309
4,530,3210,1541,1669
5,607,3553,1720,1833
6,425,2728,1374,1354
7,651,4199,2075,2124
8,418,2155,1041,1114
9,549,2875,1356,1519
10,427,2229,1053,1176
11,297,1857,911,946
12,342,2222,1015,1207
Total,5906,34118,16526,17592
