Ward No.,Household,Total Population,Total Male,Total Female
1,805,3689,1659,2030
2,706,3378,1596,1782
3,410,1785,804,981
4,750,3616,1797,1819
5,686,3579,1716,1863
6,671,2793,1366,1427
7,688,3381,1751,1630
8,694,3434,1653,1781
Total,5410,25655,12342,13313
