Ward No.,Household,Total Population,Total Male,Total Female
1,543,2709,1283,1426
2,567,2725,1188,1537
3,542,2342,1041,1301
4,567,2491,1094,1397
5,920,4125,1769,2356
6,859,3660,1609,2051
7,866,3732,1543,2189
Total,4864,21784,9527,12257
