Ward No.,Household,Total Population,Total Male,Total Female
1,1083,7130,3703,3427
2,740,4710,2363,2347
3,753,4962,2606,2356
4,671,4174,2145,2029
5,211,1523,809,714
6,1019,6746,3441,3305
7,838,5724,2832,2892
8,561,3769,1907,1862
9,498,3997,2005,1992
Total,6374,42735,21811,20924
