Ward No.,Household,Total Population,Total Male,Total Female
1,1380,4690,2305,2385
2,752,2609,1229,1380
3,355,1541,663,878
4,489,2165,916,1249
5,341,1360,573,787
6,464,1927,772,1155
7,432,1907,857,1050
8,1090,3666,1700,1966
9,521,1973,924,1049
10,839,3550,1533,2017
11,384,1613,629,984
12,383,1736,711,1025
13,228,916,360,556
14,695,2895,1182,1713
Total,8353,32548,14354,18194
