Ward No.,Household,Total Population,Total Male,Total Female
1,353,1682,723,959
2,601,3160,1391,1769
3,389,2058,917,1141
4,310,1511,677,834
5,660,3252,1484,1768
6,586,2657,1134,1523
7,768,3588,1563,2025
8,883,3821,1713,2108
Total,4550,21729,9602,12127
