Ward No.,Household,Total Population,Total Male,Total Female
1,707,5228,2669,2559
2,935,6220,3105,3115
3,1104,6965,3478,3487
4,858,5221,2565,2656
5,605,4112,2143,1969
6,672,4348,2133,2215
7,776,5081,2552,2529
Total,5657,37175,18645,18530
