Ward No.,Household,Total Population,Total Male,Total Female
1,670,5195,2668,2527
2,817,6264,3153,3111
3,592,4765,2422,2343
4,635,4387,2225,2162
5,642,5399,2831,2568
6,1051,7249,3771,3478
7,713,5046,2465,2581
Total,5120,38305,19535,18770
