Ward No.,Household,Total Population,Total Male,Total Female
1,684,3709,1871,1838
2,582,3255,1610,1645
3,1355,6858,3383,3475
4,995,6390,3225,3165
5,792,5588,2869,2719
6,482,3062,1609,1453
7,515,3606,1858,1748
8,532,3149,1597,1552
9,475,2990,1538,1452
Total,6412,38607,19560,19047
