Ward No.,Household,Total Population,Total Male,Total Female
1,474,3340,1748,1592
2,908,6340,3303,3037
3,485,3583,1852,1731
4,858,5919,3142,2777
5,697,4693,2477,2216
6,602,4176,2221,1955
7,636,4540,2386,2154
8,510,3333,1692,1641
9,511,3749,1913,1836
Total,5681,39673,20734,18939
