Ward No.,Household,Total Population,Total Male,Total Female
1,497,2466,1190,1276
2,739,3144,1453,1691
3,606,2727,1264,1463
4,640,2808,1301,1507
5,488,2285,1062,1223
6,361,1769,839,930
7,538,2402,1134,1268
Total,3869,17601,8243,9358
