Ward No.,Household,Total Population,Total Male,Total Female
1,680,3264,1518,1746
2,439,1841,894,947
3,355,1569,746,823
4,737,3261,1569,1692
5,447,2076,957,1119
6,179,833,418,415
7,510,2444,1221,1223
Total,3347,15288,7323,7965
