Ward No.,Household,Total Population,Total Male,Total Female
1,420,1931,906,1025
2,430,2157,1049,1108
3,563,2717,1249,1468
4,543,2662,1239,1423
5,345,1669,773,896
6,492,2233,962,1271
Total,2793,13369,6178,7191
