Ward No.,Household,Total Population,Total Male,Total Female
1,416,2161,1034,1127
2,506,2555,1254,1301
3,362,1694,777,917
4,556,2734,1324,1410
5,911,4422,2144,2278
6,424,1878,887,991
Total,3175,15444,7420,8024
