Ward No.,Household,Total Population,Total Male,Total Female
1,516,2673,1395,1278
2,398,2327,1234,1093
3,541,3395,1726,1669
4,410,2547,1279,1268
5,534,3524,1843,1681
6,831,5401,2851,2550
7,401,2500,1280,1220
8,377,2381,1253,1128
Total,4008,24748,12861,11887
