Ward No.,Household,Total Population,Total Male,Total Female
1,700,4830,2532,2298
2,652,4061,2068,1993
3,564,3403,1679,1724
4,603,3871,2048,1823
5,537,3329,1732,1597
6,643,4074,2134,1940
Total,3699,23568,12193,11375
