Ward No.,Household,Total Population,Total Male,Total Female
1,711,3091,1405,1686
2,505,2432,1143,1289
3,622,2801,1192,1609
4,639,2804,1269,1535
5,601,2736,1231,1505
6,433,1855,794,1061
Total,3511,15719,7034,8685
