Ward No.,Household,Total Population,Total Male,Total Female
1,768,4014,2036,1978
2,625,3009,1519,1490
3,666,3163,1559,1604
4,511,2411,1207,1204
5,520,2500,1236,1264
6,492,2835,1420,1415
Total,3582,17932,8977,8955
