Ward No.,Household,Total Population,Total Male,Total Female
1,724,3668,1711,1957
2,957,5242,2614,2628
3,781,4036,1938,2098
4,698,4030,1934,2096
5,748,4091,2093,1998
6,826,4765,2314,2451
7,760,4535,2264,2271
8,939,5051,2387,2664
9,566,3206,1476,1730
Total,6999,38624,18731,19893
