Ward No.,Household,Total Population,Total Male,Total Female
1,443,2469,1183,1286
2,622,3337,1674,1663
3,553,2742,1292,1450
4,829,4941,2449,2492
5,563,2594,1245,1349
6,376,1879,1001,878
7,486,2613,1340,1273
8,701,3517,1546,1971
9,1086,5745,2770,2975
10,1608,8843,4180,4663
11,401,2333,1089,1244
12,992,4915,2243,2672
13,1413,6461,3078,3383
Total,10073,52389,25090,27299
